"紀錄編號",Date,"COUNTYNAME","TOWNNAME","地點整併","經度","緯度","蛙種","記錄方式","生活型態","數量(隻)"
304120,2019/6/1,"嘉義縣","大林鎮","社團國小",120.495594,23.617706,"斑腿樹蛙","聽音","雄蛙",2
304143,2019/6/1,"嘉義縣","大林鎮","內林里(18B)",120.496647,23.611334,"斑腿樹蛙","聽音","雄蛙",3
304144,2019/6/1,"嘉義縣","大林鎮","內林里(18B)",120.496647,23.611334,"斑腿樹蛙","目視","雄蛙",2
304145,2019/6/1,"嘉義縣","大林鎮","內林里(18B)",120.496647,23.611334,"斑腿樹蛙","目視","卵塊","不計數"
304146,2019/6/1,"嘉義縣","大林鎮","內林里(18B)",120.496647,23.611334,"斑腿樹蛙","目視","蝌蚪","不計數"
304178,2019/6/1,"嘉義縣","大林鎮","三和國小附近",120.488595,23.603136,"斑腿樹蛙","聽音","雄蛙",2
304237,2019/6/1,"嘉義縣","民雄鄉","葫蘆莊-諸羅樹蛙大調查10A",120.503137,23.556084,"斑腿樹蛙","目視","雄蛙",1
304252,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","聽音","雄蛙",4
304253,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","蝌蚪","不計數"
304254,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",2
304255,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",2
304256,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
304257,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","聽音","雄蛙",2
304258,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
304285,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
304286,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
304287,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
304288,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",2
304289,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",2
304290,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
304291,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
304292,2019/6/7,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","卵塊","不計數"
304358,2019/6/5,"新北市","八里區","賢一街",121.418364,25.157209,"斑腿樹蛙","目視","成蛙",1
304359,2019/6/5,"台北市","信義區","松山慈惠堂",121.587882,25.03657,"斑腿樹蛙","目視","成蛙",1
304360,2019/6/9,"新北市","三芝區","陽明山二子坪",121.525606,25.186028,"斑腿樹蛙","目視","成蛙",1
304365,2019/6/1,"雲林縣","林內鄉","成功國小",120.640263,23.756274,"斑腿樹蛙","聽音","雄蛙",4
304403,2019/6/1,"雲林縣","林內鄉","成功國小",120.640263,23.756274,"斑腿樹蛙","目視","雄蛙",1
304404,2019/6/1,"雲林縣","林內鄉","成功國小",120.640263,23.756274,"斑腿樹蛙","目視","卵塊","不計數"
304405,2019/6/1,"雲林縣","林內鄉","成功國小",120.640263,23.756274,"斑腿樹蛙","聽音","雄蛙",2
304411,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","聽音","雄蛙",4
304421,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304423,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304428,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304435,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",2
304441,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304445,2019/6/9,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304474,2019/6/12,"新北市","三峽區","八仙橋-115",121.445139,24.847319,"斑腿樹蛙","目視","雄蛙",1
304480,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","雄蛙",2
304485,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","雄蛙",12
304486,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","雌蛙",1
304487,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","聽音","雄蛙",3
304488,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","雄蛙",2
304489,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","蝌蚪","不計數"
304490,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","卵塊","不計數"
304493,2019/6/1,"雲林縣","斗六市","石榴路",120.5734,23.718929,"斑腿樹蛙","目視","雄蛙",1
304575,2019/6/6,"新北市","新店區","獅頭山登山步道",121.540493,24.956779,"斑腿樹蛙","目視","成蛙",2
304583,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","聽音","雄蛙","10~19"
304584,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","蝌蚪","不計數"
304585,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",1
304586,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",2
304587,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",1
304588,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","卵塊","不計數"
304589,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",2
304590,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",1
304592,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",1
304594,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",3
304606,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","聽音","雄蛙",1
304607,2019/6/15,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",1
304663,2019/6/1,"雲林縣","林內鄉","坪頂溪",120.626395,23.76193,"斑腿樹蛙","聽音","雄蛙",3
304664,2019/6/1,"雲林縣","林內鄉","坪頂溪",120.626395,23.76193,"斑腿樹蛙","聽音","雄蛙",3
304681,2019/5/6,"南投縣","中寮鄉","自宅5",120.76656,23.87979,"斑腿樹蛙","目視","卵塊","不計數"
304682,2019/6/14,"南投縣","竹山鎮","聖義廟",120.669704,23.748204,"斑腿樹蛙","目視","成蛙",1
304745,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雌蛙",4
304746,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",4
304747,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","聽音","雄蛙","10~19"
304748,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",1
304749,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",1
304750,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","蝌蚪","不計數"
304777,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雌蛙",1
304778,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",1
304779,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雌蛙",1
304780,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雌蛙",1
304781,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",21
304782,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",5
304783,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",5
304784,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","雄蛙",2
304785,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","幼體",1
304786,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","幼體",2
304787,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","卵塊","不計數"
304788,2019/6/9,"台北市","南港區","南港公園",121.591571,25.043173,"斑腿樹蛙","目視","蝌蚪","不計數"
304824,2019/4/26,"台北市","北投區","湖山國小",121.535777,25.150114,"斑腿樹蛙","聽音","雄蛙","10~19"
304843,2019/6/18,"台北市","北投區","貴子坑親山步道",121.49341,25.153918,"斑腿樹蛙","目視","雄蛙",3
304845,2019/6/18,"台北市","北投區","貴子坑親山步道",121.49341,25.153918,"斑腿樹蛙","聽音","雄蛙",3
304862,2019/6/18,"台北市","北投區","貴子坑水土保持園區",121.493054,25.151743,"斑腿樹蛙","目視","雄蛙",5
304863,2019/6/18,"台北市","北投區","貴子坑水土保持園區",121.493054,25.151743,"斑腿樹蛙","目視","雄蛙",1
304864,2019/6/18,"台北市","北投區","貴子坑水土保持園區",121.493054,25.151743,"斑腿樹蛙","目視","雌蛙",1
304865,2019/6/18,"台北市","北投區","貴子坑水土保持園區",121.493054,25.151743,"斑腿樹蛙","聽音","雄蛙",6
304893,2019/6/18,"桃園市","龜山區","中興路90巷底",121.336973,24.982568,"斑腿樹蛙","目視","雄蛙",1
304894,2019/6/18,"桃園市","龜山區","中興路90巷底",121.336973,24.982568,"斑腿樹蛙","目視","雄蛙",2
304895,2019/6/18,"桃園市","龜山區","中興路90巷底",121.336973,24.982568,"斑腿樹蛙","目視","雌蛙",1
304896,2019/6/18,"桃園市","龜山區","中興路90巷底",121.336973,24.982568,"斑腿樹蛙","目視","雌蛙",1
304897,2019/6/18,"桃園市","龜山區","中興路90巷底",121.336973,24.982568,"斑腿樹蛙","目視","雄蛙",2
304898,2019/6/18,"桃園市","龜山區","中興路90巷底",121.336973,24.982568,"斑腿樹蛙","目視","蝌蚪","不計數"
304908,2019/6/17,"桃園市","龍潭區","自家花園",121.211742,24.862549,"斑腿樹蛙","目視","成蛙",1
304909,2019/6/19,"台北市","文山區","木柵公園",121.560535,24.986976,"斑腿樹蛙","目視","成蛙",1
304910,2019/6/19,"台北市","北投區","貴子坑露營場",121.491032,25.15212,"斑腿樹蛙","聽音","雄蛙",1
304911,2019/6/19,"台北市","信義區","松仁路",121.569262,25.036363,"斑腿樹蛙","目視","成蛙",1
304912,2019/6/19,"台北市","信義區","象山公園",121.569997,25.030366,"斑腿樹蛙","目視","成蛙",1
304913,2019/6/19,"台北市","中正區","台北市客家文化主題公園",121.525383,25.020211,"斑腿樹蛙","目視","成蛙",1
304917,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","卵塊","不計數"
304918,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","卵塊","不計數"
304919,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","卵塊","不計數"
304920,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","雄蛙",2
304927,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","卵塊","不計數"
304928,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","蝌蚪","不計數"
304929,2019/6/15,"台北市","北投區","國立台北藝術大學",121.465798,25.128638,"斑腿樹蛙","目視","雄蛙",2
304950,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304951,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304952,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","卵塊","不計數"
304954,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304957,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304958,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",2
304966,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雄蛙",1
304967,2019/5/5,"新北市","新店區","青潭里",121.552572,24.949476,"斑腿樹蛙","目視","雌蛙",1
305231,2019/6/7,"新竹縣","竹東鎮","竹中路後段",121.039686,24.780344,"斑腿樹蛙","聽音","雄蛙",2
305232,2019/6/7,"新竹縣","竹東鎮","竹中路後段",121.039686,24.780344,"斑腿樹蛙","目視","雄蛙",2
305233,2019/6/7,"新竹縣","竹東鎮","竹中路後段",121.039686,24.780344,"斑腿樹蛙","聽音","雄蛙",8
305234,2019/6/7,"新竹縣","竹東鎮","竹中路後段",121.039686,24.780344,"斑腿樹蛙","目視","雌蛙",1
305235,2019/6/7,"新竹縣","竹東鎮","竹中路後段",121.039686,24.780344,"斑腿樹蛙","目視","卵塊","不計數"
305273,2019/6/1,"雲林縣","斗六市","樣區32B",120.58645,23.716869,"斑腿樹蛙","目視","成蛙","20~29"
305274,2019/6/1,"雲林縣","斗六市","樣區32B",120.58645,23.716869,"斑腿樹蛙","目視","成蛙","20~29"
305322,2019/6/23,"新北市","土城區","土城彈藥庫",121.447738,24.964499,"斑腿樹蛙","目視","成蛙",15
305323,2019/6/23,"新北市","土城區","土城彈藥庫",121.447738,24.964499,"斑腿樹蛙","目視","幼體",5
305396,2019/6/23,"新竹縣","關西鎮","南山里3鄰",121.15759,24.798594,"斑腿樹蛙","目視","雄蛙",1
305397,2019/6/23,"新竹縣","關西鎮","南山里3鄰",121.15759,24.798594,"斑腿樹蛙","聽音","雄蛙",2
305412,2019/6/23,"新竹縣","關西鎮","竹16鄉道11K鳳山溪",121.15857,24.799099,"斑腿樹蛙","目視","雌蛙",1
305414,2019/6/23,"新竹縣","關西鎮","竹16鄉道11K鳳山溪",121.15857,24.799099,"斑腿樹蛙","目視","雄蛙",1
305480,2019/6/22,"台中市","和平區","烏石坑低海拔試驗站",120.947983,24.273608,"斑腿樹蛙","聽音","雄蛙",3
305536,2019/6/15,"新竹縣","關西鎮","南山水土保持戶外教室外圍",121.157416,24.786234,"斑腿樹蛙","目視","蝌蚪","不計數"
305537,2019/6/21,"台中市","太平區","東汴里法蝶餐廳景觀園區",120.813163,24.13679,"斑腿樹蛙","目視","成蛙",1
305568,2019/6/1,"雲林縣","斗六市","樣區31B",120.62058,23.696324,"斑腿樹蛙","聽音","雄蛙",2
305635,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",4
305636,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",1
305637,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",1
305638,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",1
305639,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雌蛙",1
305640,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","幼體",4
305641,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","幼體",3
305642,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","幼體",2
305643,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","幼體",1
305644,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","聽音","雄蛙",5
305645,2019/6/12,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","卵塊","不計數"
305651,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",1
305652,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",11
305653,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
305654,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",2
305655,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",5
305665,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
305666,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",3
305667,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",13
305668,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
305669,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",1
305670,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",9
305671,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",1
305672,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",1
305673,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",1
305674,2019/6/15,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙","20~29"
305712,2019/6/24,"新竹縣","關西鎮","不動明王廟",121.17972,24.795003,"斑腿樹蛙","目視","雄蛙",1
305713,2019/6/24,"新竹縣","關西鎮","不動明王廟",121.17972,24.795003,"斑腿樹蛙","聽音","雄蛙",2
305731,2019/6/21,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雄蛙",1
305732,2019/6/21,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雌蛙",1
305743,2019/6/21,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雌蛙",1
305755,2019/6/21,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雌蛙",1
305790,2019/6/21,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雄蛙",1
305791,2019/6/21,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","幼體",1
305817,2019/5/11,"台北市","文山區","草湳(指南路3段)",121.607929,24.967976,"斑腿樹蛙","目視","雄蛙",1
305842,2019/5/11,"台北市","文山區","草湳(指南路3段)",121.607929,24.967976,"斑腿樹蛙","目視","雄蛙",4
305843,2019/5/11,"台北市","文山區","草湳(指南路3段)",121.607929,24.967976,"斑腿樹蛙","目視","雄蛙",3
