年,季節,蛙種,數量,縣市,鄉鎮,地點,環境型態,經度,緯度
2010,S2,臺北樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S2,盤古蟾蜍,4,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S2,澤蛙,4,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,小雨蛙,11,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,日本樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,布氏樹蛙,5,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,拉都希氏赤蛙,2,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,虎皮蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,長腳赤蛙,2,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,貢德氏赤蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,莫氏樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,斑腿樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,黑眶蟾蜍,3,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,福建大頭蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,臺北樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,盤古蟾蜍,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S3,澤蛙,3,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,小雨蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,日本樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,布氏樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,拉都希氏赤蛙,39,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,虎皮蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,長腳赤蛙,2,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,貢德氏赤蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,莫氏樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,斑腿樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,黑眶蟾蜍,3,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,福建大頭蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,臺北樹蛙,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,盤古蟾蜍,0,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S4,澤蛙,1,桃園市,龜山區,福源山步道,闊葉林,121.3529945,24.98406553
2010,S1,小雨蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,拉都希氏赤蛙,1,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,虎皮蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,貢德氏赤蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,莫氏樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,斑腿樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,黑眶蟾蜍,11,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,腹斑蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,澤蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,小雨蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,拉都希氏赤蛙,1,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,虎皮蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,貢德氏赤蛙,7,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,莫氏樹蛙,1,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,斑腿樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,黑眶蟾蜍,17,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,腹斑蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S2,澤蛙,7,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,小雨蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,拉都希氏赤蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,虎皮蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,貢德氏赤蛙,8,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,莫氏樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,斑腿樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,黑眶蟾蜍,51,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,腹斑蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S3,澤蛙,13,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,小雨蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,拉都希氏赤蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,虎皮蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,貢德氏赤蛙,7,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,莫氏樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,斑腿樹蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,黑眶蟾蜍,15,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,腹斑蛙,0,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S4,澤蛙,1,彰化縣,埔鹽鄉,稻香生態農園,墾地,120.476313,24.00305
2010,S1,小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,中國樹蟾,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,巴氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,史丹吉氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,布氏樹蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,拉都希氏赤蛙,9,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,虎皮蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,貢德氏赤蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,黑眶蟾蜍,6,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,黑蒙西氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S1,澤蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,小雨蛙,2,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,中國樹蟾,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,巴氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,史丹吉氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,布氏樹蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,拉都希氏赤蛙,2,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,虎皮蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,貢德氏赤蛙,8,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,黑眶蟾蜍,67,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,黑蒙西氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,澤蛙,1,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,小雨蛙,3,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,中國樹蟾,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,巴氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,史丹吉氏小雨蛙,4,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,布氏樹蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,拉都希氏赤蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,虎皮蛙,1,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,貢德氏赤蛙,10,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,黑眶蟾蜍,40,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,黑蒙西氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S3,澤蛙,5,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,小雨蛙,1,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,中國樹蟾,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,巴氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,史丹吉氏小雨蛙,5,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,布氏樹蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,拉都希氏赤蛙,8,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,虎皮蛙,1,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,貢德氏赤蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,黑眶蟾蜍,25,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,黑蒙西氏小雨蛙,0,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S4,澤蛙,1,台南市,新化區,綠谷西拉雅,墾地,120.369331,23.015332
2010,S2,小雨蛙,0,台北市,文山區,草湳(指南路21段),墾地,121.607929,24.967976
2010,S2,布氏樹蛙,0,台北市,文山區,草湳(指南路22段),墾地,121.607929,24.967976
2010,S2,艾氏樹蛙,3,台北市,文山區,草湳(指南路23段),墾地,121.607929,24.967976
2010,S2,拉都希氏赤蛙,24,台北市,文山區,草湳(指南路24段),墾地,121.607929,24.967976
2010,S2,長腳赤蛙,0,台北市,文山區,草湳(指南路25段),墾地,121.607929,24.967976
2010,S2,面天樹蛙,1,台北市,文山區,草湳(指南路26段),墾地,121.607929,24.967976
2010,S2,貢德氏赤蛙,1,台北市,文山區,草湳(指南路27段),墾地,121.607929,24.967976
2010,S2,斑腿樹蛙,0,台北市,文山區,草湳(指南路28段),墾地,121.607929,24.967976
2010,S2,斯文豪氏赤蛙,1,台北市,文山區,草湳(指南路29段),墾地,121.607929,24.967976
2010,S2,黑眶蟾蜍,0,台北市,文山區,草湳(指南路30段),墾地,121.607929,24.967976
2010,S2,腹斑蛙,0,台北市,文山區,草湳(指南路31段),墾地,121.607929,24.967976
2010,S2,福建大頭蛙,5,台北市,文山區,草湳(指南路32段),墾地,121.607929,24.967976
2010,S2,翡翠樹蛙,1,台北市,文山區,草湳(指南路33段),墾地,121.607929,24.967976
2010,S2,臺北赤蛙,0,台北市,文山區,草湳(指南路34段),墾地,121.607929,24.967976
2010,S2,臺北樹蛙,0,台北市,文山區,草湳(指南路35段),墾地,121.607929,24.967976
2010,S2,盤古蟾蜍,5,台北市,文山區,草湳(指南路36段),墾地,121.607929,24.967976
2010,S2,褐樹蛙,17,台北市,文山區,草湳(指南路37段),墾地,121.607929,24.967976
2010,S2,澤蛙,2,台北市,文山區,草湳(指南路38段),墾地,121.607929,24.967976
2010,S3,小雨蛙,0,台北市,文山區,草湳(指南路39段),墾地,121.607929,24.967976
2010,S3,布氏樹蛙,0,台北市,文山區,草湳(指南路40段),墾地,121.607929,24.967976
2010,S3,艾氏樹蛙,3,台北市,文山區,草湳(指南路41段),墾地,121.607929,24.967976
2010,S3,拉都希氏赤蛙,10,台北市,文山區,草湳(指南路42段),墾地,121.607929,24.967976
2010,S3,長腳赤蛙,2,台北市,文山區,草湳(指南路43段),墾地,121.607929,24.967976
2010,S3,面天樹蛙,0,台北市,文山區,草湳(指南路44段),墾地,121.607929,24.967976
2010,S3,貢德氏赤蛙,0,台北市,文山區,草湳(指南路45段),墾地,121.607929,24.967976
2010,S3,斑腿樹蛙,0,台北市,文山區,草湳(指南路46段),墾地,121.607929,24.967976
2010,S3,斯文豪氏赤蛙,5,台北市,文山區,草湳(指南路47段),墾地,121.607929,24.967976
2010,S3,黑眶蟾蜍,0,台北市,文山區,草湳(指南路48段),墾地,121.607929,24.967976
2010,S3,腹斑蛙,0,台北市,文山區,草湳(指南路49段),墾地,121.607929,24.967976
2010,S3,福建大頭蛙,8,台北市,文山區,草湳(指南路50段),墾地,121.607929,24.967976
2010,S3,翡翠樹蛙,1,台北市,文山區,草湳(指南路51段),墾地,121.607929,24.967976
2010,S3,臺北赤蛙,0,台北市,文山區,草湳(指南路52段),墾地,121.607929,24.967976
2010,S3,臺北樹蛙,0,台北市,文山區,草湳(指南路53段),墾地,121.607929,24.967976
2010,S3,盤古蟾蜍,2,台北市,文山區,草湳(指南路54段),墾地,121.607929,24.967976
2010,S3,褐樹蛙,7,台北市,文山區,草湳(指南路55段),墾地,121.607929,24.967976
2010,S3,澤蛙,0,台北市,文山區,草湳(指南路56段),墾地,121.607929,24.967976
2010,S4,小雨蛙,0,台北市,文山區,草湳(指南路57段),墾地,121.607929,24.967976
2010,S4,布氏樹蛙,0,台北市,文山區,草湳(指南路58段),墾地,121.607929,24.967976
2010,S4,艾氏樹蛙,4,台北市,文山區,草湳(指南路59段),墾地,121.607929,24.967976
2010,S4,拉都希氏赤蛙,30,台北市,文山區,草湳(指南路60段),墾地,121.607929,24.967976
2010,S4,長腳赤蛙,0,台北市,文山區,草湳(指南路61段),墾地,121.607929,24.967976
2010,S4,面天樹蛙,0,台北市,文山區,草湳(指南路62段),墾地,121.607929,24.967976
2010,S4,貢德氏赤蛙,0,台北市,文山區,草湳(指南路63段),墾地,121.607929,24.967976
2010,S4,斑腿樹蛙,0,台北市,文山區,草湳(指南路64段),墾地,121.607929,24.967976
2010,S4,斯文豪氏赤蛙,12,台北市,文山區,草湳(指南路65段),墾地,121.607929,24.967976
2010,S4,黑眶蟾蜍,0,台北市,文山區,草湳(指南路66段),墾地,121.607929,24.967976
2010,S4,腹斑蛙,1,台北市,文山區,草湳(指南路67段),墾地,121.607929,24.967976
2010,S4,福建大頭蛙,5,台北市,文山區,草湳(指南路68段),墾地,121.607929,24.967976
2010,S4,翡翠樹蛙,9,台北市,文山區,草湳(指南路69段),墾地,121.607929,24.967976
2010,S4,臺北赤蛙,0,台北市,文山區,草湳(指南路70段),墾地,121.607929,24.967976
2010,S4,臺北樹蛙,0,台北市,文山區,草湳(指南路71段),墾地,121.607929,24.967976
2010,S4,盤古蟾蜍,7,台北市,文山區,草湳(指南路72段),墾地,121.607929,24.967976
2010,S4,褐樹蛙,12,台北市,文山區,草湳(指南路73段),墾地,121.607929,24.967976
2010,S4,澤蛙,2,台北市,文山區,草湳(指南路74段),墾地,121.607929,24.967976
2010,S1,小雨蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,中國樹蟾,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,日本樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,布氏樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,艾氏樹蛙,17,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,拉都希氏赤蛙,20,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,斯文豪氏赤蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,腹斑蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,福建大頭蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,翡翠樹蛙,6,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,臺北樹蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,盤古蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,澤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,小雨蛙,6,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,中國樹蟾,16,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,日本樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,布氏樹蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,艾氏樹蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,拉都希氏赤蛙,19,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,斯文豪氏赤蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,腹斑蛙,4,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,福建大頭蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,翡翠樹蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,臺北樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,盤古蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S2,澤蛙,7,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,小雨蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,中國樹蟾,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,日本樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,布氏樹蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,艾氏樹蛙,5,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,拉都希氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,面天樹蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,貢德氏赤蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,斯文豪氏赤蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,腹斑蛙,25,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,福建大頭蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,翡翠樹蛙,9,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,臺北樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,盤古蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S3,澤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,小雨蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,中國樹蟾,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,日本樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,布氏樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,艾氏樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,拉都希氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,斯文豪氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,腹斑蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,福建大頭蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,翡翠樹蛙,7,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,臺北樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,盤古蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S4,澤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2010,S1,小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2010,S1,日本樹蛙,65,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2010,S1,布氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2010,S1,亞洲錦蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2010,S1,拉都希氏赤蛙,64,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2010,S1,虎皮蛙,2,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2010,S1,金線蛙,14,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
