SITE,年,季節,蛙種,數量,縣市,鄉鎮,地點,環境型態,經度,緯度
11,2014,S2,中國樹蟾,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,布氏樹蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,艾氏樹蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,拉都希氏赤蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,虎皮蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,長腳赤蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,面天樹蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,貢德氏赤蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,斯文豪氏赤蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,黑眶蟾蜍,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,福建大頭蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,臺北樹蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,盤古蟾蜍,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,褐樹蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S2,澤蛙,,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,小雨蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,中國樹蟾,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,布氏樹蛙,5,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,艾氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,拉都希氏赤蛙,2,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,虎皮蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,長腳赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,面天樹蛙,7,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,貢德氏赤蛙,6,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,斯文豪氏赤蛙,1,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,黑眶蟾蜍,1,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,福建大頭蛙,6,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,臺北樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,盤古蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,褐樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S3,澤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,小雨蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,中國樹蟾,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,布氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,艾氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,拉都希氏赤蛙,3,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,虎皮蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,長腳赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,面天樹蛙,5,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,貢德氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,斯文豪氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,黑眶蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,福建大頭蛙,1,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,臺北樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,盤古蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,褐樹蛙,1,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2014,S4,澤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,小雨蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,中國樹蟾,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,布氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,艾氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,拉都希氏赤蛙,3,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,虎皮蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,長腳赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,面天樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,貢德氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,斯文豪氏赤蛙,4,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,黑眶蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,福建大頭蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,臺北樹蛙,9,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,盤古蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,褐樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S1,澤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,小雨蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,中國樹蟾,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,布氏樹蛙,3,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,艾氏樹蛙,3,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,拉都希氏赤蛙,2,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,虎皮蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,長腳赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,面天樹蛙,7,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,貢德氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,斯文豪氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,黑眶蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,福建大頭蛙,4,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,臺北樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,盤古蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,褐樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S3,澤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,小雨蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,中國樹蟾,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,布氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,艾氏樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,拉都希氏赤蛙,6,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,虎皮蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,長腳赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,面天樹蛙,3,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,貢德氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,斯文豪氏赤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,黑眶蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,福建大頭蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,臺北樹蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,盤古蟾蜍,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,褐樹蛙,1,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
11,2015,S4,澤蛙,0,新北市,三芝區,三板橋,闊葉林,121.5196598244,25.2086275607
12,2009,S1,小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,虎皮蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,貢德氏赤蛙,2,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,黑眶蟾蜍,3,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S1,澤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,虎皮蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,貢德氏赤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,黑眶蟾蜍,3,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S2,澤蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,小雨蛙,25,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,中國樹蟾,2,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,布氏樹蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,虎皮蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,貢德氏赤蛙,4,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,黑眶蟾蜍,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S3,澤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,小雨蛙,3,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,亞洲錦蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,虎皮蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,貢德氏赤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,黑眶蟾蜍,3,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2009,S4,澤蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,虎皮蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,貢德氏赤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,黑眶蟾蜍,4,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S1,澤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,虎皮蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,貢德氏赤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,黑眶蟾蜍,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S2,澤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,小雨蛙,38,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,布氏樹蛙,6,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,虎皮蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,貢德氏赤蛙,5,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,黑眶蟾蜍,2,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S3,澤蛙,5,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,小雨蛙,5,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,虎皮蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,貢德氏赤蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,黑眶蟾蜍,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2010,S4,澤蛙,2,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,中國樹蟾,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,布氏樹蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,亞洲錦蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,虎皮蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,貢德氏赤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,黑眶蟾蜍,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S1,澤蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S2,小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S2,中國樹蟾,7,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S2,巴氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S2,史丹吉氏小雨蛙,0,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
12,2011,S2,布氏樹蛙,1,台南市,關廟區,二高南下367.1K右側竹林果園,墾地,120.354504,22.901851
